language,languageLabel,pop
http://www.wikidata.org/entity/Q36013,Mursi,7500
http://www.wikidata.org/entity/Q56286,Diri,7200
http://www.wikidata.org/entity/Q3101212,Kayapo language,7100
http://www.wikidata.org/entity/Q2877785,Babatana,7070
http://www.wikidata.org/entity/Q5529130,Gazi,7030
http://www.wikidata.org/entity/Q33030,Bashkardi,7030
http://www.wikidata.org/entity/Q746723,Munduruku language,7000
http://www.wikidata.org/entity/Q2478745,ǂKxʼauǁʼein,7000
http://www.wikidata.org/entity/Q3775037,Western Bolivian Guaraní,7000
http://www.wikidata.org/entity/Q6763970,Marind,7000
http://www.wikidata.org/entity/Q29960,Even,7000
http://www.wikidata.org/entity/Q56421,Hopi,6780
http://www.wikidata.org/entity/Q36860,Tindi,6693
http://www.wikidata.org/entity/Q15649021,Eastern Keres,6680
http://www.wikidata.org/entity/Q3450812,Yipma language,6600
http://www.wikidata.org/entity/Q3913381,Mala,6600
http://www.wikidata.org/entity/Q27927,Äynu,6570
http://www.wikidata.org/entity/Q56590,Atikamekw,6160
http://www.wikidata.org/entity/Q34179,Yidgha,6150
http://www.wikidata.org/entity/Q11059,Sanskrit,6106
http://www.wikidata.org/entity/Q3446631,Bangwinji,6000
http://www.wikidata.org/entity/Q3446643,Awak,6000
http://www.wikidata.org/entity/Q6393217,Kepo',6000
http://www.wikidata.org/entity/Q7812881,Todrah,6000
http://www.wikidata.org/entity/Q14916885,Lewotobi,6000
http://www.wikidata.org/entity/Q33054,Bezhta,6000
http://www.wikidata.org/entity/Q33781,Marquesan language,6000
http://www.wikidata.org/entity/Q56636,Karata,6000
http://www.wikidata.org/entity/Q28427,Carolinian,5700
http://www.wikidata.org/entity/Q56528,Sekele,5600
http://www.wikidata.org/entity/Q27183,Inupiat,5580
http://www.wikidata.org/entity/Q56421,Hopi,5264
http://www.wikidata.org/entity/Q33170,Chukchi,5100
http://www.wikidata.org/entity/Q3440492,Piya language,5000
http://www.wikidata.org/entity/Q6907057,Moo,5000
http://www.wikidata.org/entity/Q7311570,Rembong,5000
http://www.wikidata.org/entity/Q11137618,Gbayi,5000
http://www.wikidata.org/entity/Q12473454,Eastern Ngad'a language,5000
http://www.wikidata.org/entity/Q13358,Megleno-Romanian,5000
http://www.wikidata.org/entity/Q33060,Blackfoot,5000
http://www.wikidata.org/entity/Q35263,Duupa,5000
http://www.wikidata.org/entity/Q36746,Rapa Nui,5000
http://www.wikidata.org/entity/Q36753,Nyingwom,5000
http://www.wikidata.org/entity/Q3041711,Dusun Malang,4500
http://www.wikidata.org/entity/Q3502030,Barakai,4450
http://www.wikidata.org/entity/Q56473,Lishán Didán,4378
http://www.wikidata.org/entity/Q523014,Muscogee,4300
http://www.wikidata.org/entity/Q3291159,Abadi,4300
http://www.wikidata.org/entity/Q2967709,Chut,4279
http://www.wikidata.org/entity/Q2748259,Pilagá,4000
http://www.wikidata.org/entity/Q2982063,Pitjantjatjara,4000
http://www.wikidata.org/entity/Q7402721,Sak,4000
http://www.wikidata.org/entity/Q12473464,Rongga,4000
http://www.wikidata.org/entity/Q28671271,Zul,4000
http://www.wikidata.org/entity/Q33947,Northern Sami,4000
http://www.wikidata.org/entity/Q3504186,Babalia Creole Arabic,3900
http://www.wikidata.org/entity/Q56317,Bhujel,3900
http://www.wikidata.org/entity/Q3438729,Siri,3800
http://www.wikidata.org/entity/Q12952969,Nubri,3776
http://www.wikidata.org/entity/Q33639,Munji,3770
http://www.wikidata.org/entity/Q2089984,Suki,3500
http://www.wikidata.org/entity/Q3305008,Mele-Fila,3500
http://www.wikidata.org/entity/Q36199,Koryak,3500
http://www.wikidata.org/entity/Q33259,Bats,3420
http://www.wikidata.org/entity/Q962392,Desano,3400
http://www.wikidata.org/entity/Q36682,Tikopia,3324
http://www.wikidata.org/entity/Q34097,Tokelauan,3300
http://www.wikidata.org/entity/Q6382179,Hula,3240
http://www.wikidata.org/entity/Q4849796,Balaesang,3200
http://www.wikidata.org/entity/Q1207611,Crow,3000
http://www.wikidata.org/entity/Q2196866,Palu'e,3000
http://www.wikidata.org/entity/Q3027906,Mocoví,3000
http://www.wikidata.org/entity/Q3398276,Adang,3000
http://www.wikidata.org/entity/Q3436621,Abellen language,3000
http://www.wikidata.org/entity/Q3436645,Aghu,3000
http://www.wikidata.org/entity/Q6966574,Nasal,3000
http://www.wikidata.org/entity/Q36533,Teribe,3000
http://www.wikidata.org/entity/Q56657,Abun,3000
http://www.wikidata.org/entity/Q33503,Mono,2940
http://www.wikidata.org/entity/Q3095108,Gane,2900
http://www.wikidata.org/entity/Q7448845,Seluwasan,2839
http://www.wikidata.org/entity/Q34139,Shor,2839
http://www.wikidata.org/entity/Q36665,Palenquero,2788
http://www.wikidata.org/entity/Q6426967,Kola,2750
http://www.wikidata.org/entity/Q11017443,Mbangi,2750
http://www.wikidata.org/entity/Q3033554,Bugan,2700
http://www.wikidata.org/entity/Q4670715,Abu’ Arapesh,2560
http://www.wikidata.org/entity/Q2927952,Buli language,2524
http://www.wikidata.org/entity/Q1639998,Warlpiri,2507
http://www.wikidata.org/entity/Q2655664,Arawak,2500
http://www.wikidata.org/entity/Q3440464,Kholok,2500
http://www.wikidata.org/entity/Q8050301,Yatzachi Zapotec,2500
http://www.wikidata.org/entity/Q33256,Bartangi,2500
http://www.wikidata.org/entity/Q33265,Cheyenne,2400
http://www.wikidata.org/entity/Q7398693,Safeyoka,2390
http://www.wikidata.org/entity/Q12175,Manx,2382
http://www.wikidata.org/entity/Q3441365,Zirenkel language,2240
http://www.wikidata.org/entity/Q11059,Sanskrit,2212
http://www.wikidata.org/entity/Q2669169,Kristang,2200
http://www.wikidata.org/entity/Q36837,West Uvean,2200
http://www.wikidata.org/entity/Q10974017,Huarijio language,2136
http://www.wikidata.org/entity/Q7448845,Seluwasan,2100
http://www.wikidata.org/entity/Q13343,Moksha,2025
http://www.wikidata.org/entity/Q3438708,Kariya,2000
http://www.wikidata.org/entity/Q3438799,Ciwogai,2000
http://www.wikidata.org/entity/Q6370196,Karey,2000
http://www.wikidata.org/entity/Q12952596,Western Kayah,2000
http://www.wikidata.org/entity/Q33904,Nihali,2000
http://www.wikidata.org/entity/Q56252,Zumbun,2000
http://www.wikidata.org/entity/Q56322,Lule Sami,2000
http://www.wikidata.org/entity/Q12175,Manx,1823
http://www.wikidata.org/entity/Q2840986,Southern Amami Ōshima language,1800
http://www.wikidata.org/entity/Q3504312,Paresí,1800
http://www.wikidata.org/entity/Q27993,Central Siberian Yupik,1800
http://www.wikidata.org/entity/Q770547,Lavukaleve,1783
http://www.wikidata.org/entity/Q56425,Khwarshi,1740
http://www.wikidata.org/entity/Q2523999,Karipúna Creole French language,1726
http://www.wikidata.org/entity/Q1406574,Gunwinggu,1702
http://www.wikidata.org/entity/Q2669254,Cofán,1700
http://www.wikidata.org/entity/Q8047298,Yalahatan,1700
http://www.wikidata.org/entity/Q33947,Northern Sami,1700
http://www.wikidata.org/entity/Q758570,Waorani,1650
http://www.wikidata.org/entity/Q32747,Veps,1640
http://www.wikidata.org/entity/Q18168288,Kadiweu,1590
http://www.wikidata.org/entity/Q6356317,Kamberau,1570
http://www.wikidata.org/entity/Q12175,Manx,1527
http://www.wikidata.org/entity/Q1656014,Tiwi,1500
http://www.wikidata.org/entity/Q3130301,Penrhyn,1500
http://www.wikidata.org/entity/Q3196221,Estonian Sign Language,1500
http://www.wikidata.org/entity/Q3514498,Taliabu,1500
http://www.wikidata.org/entity/Q12952538,Kagate,1500
http://www.wikidata.org/entity/Q33295,Fijian,1500
http://www.wikidata.org/entity/Q33419,Ishkashimi,1500
http://www.wikidata.org/entity/Q56688,Alamblak,1500
http://www.wikidata.org/entity/Q56638,Bagvalal,1450
http://www.wikidata.org/entity/Q6360672,Kanashi,1400
http://www.wikidata.org/entity/Q2410352,Kei,1360
http://www.wikidata.org/entity/Q2669214,Ambelau,1347
http://www.wikidata.org/entity/Q1186896,Pipil,1300
http://www.wikidata.org/entity/Q2714654,Enindhilyagwa language,1283
http://www.wikidata.org/entity/Q24265571,Makian Luar language,1218
http://www.wikidata.org/entity/Q2410352,Kei,1200
http://www.wikidata.org/entity/Q29277,Are,1200
http://www.wikidata.org/entity/Q57333741,Sukurum,1160
http://www.wikidata.org/entity/Q2976736,Vaeakau-Taumako language,1142
http://www.wikidata.org/entity/Q4998124,Burarra,1070
http://www.wikidata.org/entity/Q56738,Oirata,1049
http://www.wikidata.org/entity/Q34008,Selkup,1023
http://www.wikidata.org/entity/Q14916905,Serua,1013
http://www.wikidata.org/entity/Q65455884,Marwari (India),1010
http://www.wikidata.org/entity/Q3321131,Airoran,1000
http://www.wikidata.org/entity/Q3566166,Wano,1000
http://www.wikidata.org/entity/Q14426329,Yintale,1000
http://www.wikidata.org/entity/Q13307,Nauruan,1000
http://www.wikidata.org/entity/Q27154,Saterland Frisian,1000
http://www.wikidata.org/entity/Q33622,Istro-Romanian,1000
http://www.wikidata.org/entity/Q35121,Abon,1000
http://www.wikidata.org/entity/Q35845,Istriot,1000
http://www.wikidata.org/entity/Q56417,Arapaho,1000
http://www.wikidata.org/entity/Q56564,Hunzib,1000
http://www.wikidata.org/entity/Q718269,Sakizaya,958
http://www.wikidata.org/entity/Q33759,Mansi,938
http://www.wikidata.org/entity/Q3107862,Gitxsan,930
http://www.wikidata.org/entity/Q3554582,Vangunu,910
http://www.wikidata.org/entity/Q6668867,Lola,900
http://www.wikidata.org/entity/Q36583,Seri,900
http://www.wikidata.org/entity/Q12632888,Ili'uun,842
http://www.wikidata.org/entity/Q3450459,West Damar,800
http://www.wikidata.org/entity/Q7067812,Nuaulu language,800
http://www.wikidata.org/entity/Q33723,Krymchak,785
http://www.wikidata.org/entity/Q56543,Guugu Yimithirr,780
http://www.wikidata.org/entity/Q27990,Inuvialuk language,765
http://www.wikidata.org/entity/Q24265594,Kaham language,762
http://www.wikidata.org/entity/Q3027930,Xokleng,760
http://www.wikidata.org/entity/Q33436,Laal,749
http://www.wikidata.org/entity/Q7448845,Seluwasan,739
http://www.wikidata.org/entity/Q13315,Michif,730
http://www.wikidata.org/entity/Q33676,Negidal,730
http://www.wikidata.org/entity/Q3110470,Gone Dau,690
http://www.wikidata.org/entity/Q21057,Gwich’in,670
http://www.wikidata.org/entity/Q7288630,Rama Cay Creole,630
http://www.wikidata.org/entity/Q3342138,Nisga’a language,610
http://www.wikidata.org/entity/Q2992915,Yalë language,600
http://www.wikidata.org/entity/Q7036821,Nila,600
http://www.wikidata.org/entity/Q7262966,Pyen,600
http://www.wikidata.org/entity/Q57333197,Sarasira,600
http://www.wikidata.org/entity/Q13293,Southern Sami,600
http://www.wikidata.org/entity/Q25289,Cornish,600
http://www.wikidata.org/entity/Q34207,Yankunytjatjara,561
http://www.wikidata.org/entity/Q867086,Eskayan,550
http://www.wikidata.org/entity/Q36554,Pitkern,532
http://www.wikidata.org/entity/Q3198399,Kokota,530
http://www.wikidata.org/entity/Q2640628,Kwak'wala,500
http://www.wikidata.org/entity/Q6426967,Kola,500
http://www.wikidata.org/entity/Q27792,Tlingit,500
http://www.wikidata.org/entity/Q35128,Amarakaeri,500
http://www.wikidata.org/entity/Q56522,Hixkaryana language,500
http://www.wikidata.org/entity/Q56567,Chamalal,500
http://www.wikidata.org/entity/Q63256977,Mouwase language,450
http://www.wikidata.org/entity/Q27992,Alutiiq,450
http://www.wikidata.org/entity/Q1755054,Thompson,440
http://www.wikidata.org/entity/Q3027953,Sirionó,400
http://www.wikidata.org/entity/Q3450131,Zeem,400
http://www.wikidata.org/entity/Q5328200,East Damar language,400
http://www.wikidata.org/entity/Q34243,Yonaguni,400
http://www.wikidata.org/entity/Q35143,Dahalo,400
http://www.wikidata.org/entity/Q56519,Massachusett,400
http://www.wikidata.org/entity/Q6792550,Maung,371
http://www.wikidata.org/entity/Q3513326,Awyi,350
http://www.wikidata.org/entity/Q3541581,Coast Tsimshian language,350
http://www.wikidata.org/entity/Q7679471,Kadai,350
http://www.wikidata.org/entity/Q3284890,Mamaindê language,340
http://www.wikidata.org/entity/Q6680287,Nethalp,340
http://www.wikidata.org/entity/Q11732787,Q11732787,330
http://www.wikidata.org/entity/Q9344891,Ikpeng,310
http://www.wikidata.org/entity/Q2567934,Vedda language,300
http://www.wikidata.org/entity/Q3502030,Barakai,300
http://www.wikidata.org/entity/Q7842270,Trimuris,300
http://www.wikidata.org/entity/Q33826,Mura language,300
http://www.wikidata.org/entity/Q36155,Coptic,300
http://www.wikidata.org/entity/Q36954,Yimas,300
http://www.wikidata.org/entity/Q56648,Abinomn,300
http://www.wikidata.org/entity/Q4741706,Ambrak,290
http://www.wikidata.org/entity/Q12175,Manx,284
http://www.wikidata.org/entity/Q48068440,Jedek,280
http://www.wikidata.org/entity/Q1440172,Sac-Fox-Kickapoo,250
http://www.wikidata.org/entity/Q3284890,Mamaindê language,250
http://www.wikidata.org/entity/Q6436945,Kri language,250
http://www.wikidata.org/entity/Q7049771,Noongar,232
http://www.wikidata.org/entity/Q33676,Negidal,222
http://www.wikidata.org/entity/Q2605703,Siawi,220
http://www.wikidata.org/entity/Q6416362,Kis,220
http://www.wikidata.org/entity/Q3063524,Nanggu language,210
http://www.wikidata.org/entity/Q56423,Akhvakh,210
http://www.wikidata.org/entity/Q56560,Botlikh,210
http://www.wikidata.org/entity/Q1145414,Judæo-Italian languages,200
http://www.wikidata.org/entity/Q1764544,Warumungu,200
http://www.wikidata.org/entity/Q3507928,Aranadan,200
http://www.wikidata.org/entity/Q12952830,Mbalanhu,200
http://www.wikidata.org/entity/Q27867,Afro-Seminole Creole,200
http://www.wikidata.org/entity/Q35397,Budukh,200
http://www.wikidata.org/entity/Q13316,Mikasuki,190
http://www.wikidata.org/entity/Q6735599,Maii,180
http://www.wikidata.org/entity/Q20826,Danezaa,160
http://www.wikidata.org/entity/Q13239,Ulch,154
http://www.wikidata.org/entity/Q24265507,Marsela Barat language,150
http://www.wikidata.org/entity/Q33485,Ket,150
http://www.wikidata.org/entity/Q7689337,Taworta,140
http://www.wikidata.org/entity/Q56311,Yugh,134
http://www.wikidata.org/entity/Q56515,Godoberi,130
http://www.wikidata.org/entity/Q36743,Nganasan,125
http://www.wikidata.org/entity/Q33559,Ingrian,120
http://www.wikidata.org/entity/Q33627,Ili Turki,120
http://www.wikidata.org/entity/Q580923,Bunuba language,110
http://www.wikidata.org/entity/Q13235,Udege,103
http://www.wikidata.org/entity/Q1815020,Alabama,100
http://www.wikidata.org/entity/Q2567925,Pyu,100
http://www.wikidata.org/entity/Q2669219,Guniyandi language,100
http://www.wikidata.org/entity/Q3339226,Nez Perce,100
http://www.wikidata.org/entity/Q7878635,Ukwa,100
http://www.wikidata.org/entity/Q397,Latin,100
http://www.wikidata.org/entity/Q13244,Unserdeutsch,100
http://www.wikidata.org/entity/Q33434,Kutenai,100
http://www.wikidata.org/entity/Q36848,Tofa,93
http://www.wikidata.org/entity/Q5699507,Heiltsuk-Oowekyala language,90
http://www.wikidata.org/entity/Q33624,Itelmen,82
http://www.wikidata.org/entity/Q958414,Araona,81
http://www.wikidata.org/entity/Q21058,Ahtna,80
http://www.wikidata.org/entity/Q33725,Karaim,80
http://www.wikidata.org/entity/Q2380124,Plains Indian Sign Language,75
http://www.wikidata.org/entity/Q27785,Dena'ina,75
http://www.wikidata.org/entity/Q33676,Negidal,74
http://www.wikidata.org/entity/Q23855,Anus,70
http://www.wikidata.org/entity/Q56485,Vilamovian,70
http://www.wikidata.org/entity/Q32858,Votic,62
http://www.wikidata.org/entity/Q5619801,Guragone,60
http://www.wikidata.org/entity/Q6960662,Nakkara,58
http://www.wikidata.org/entity/Q33303,Haida,55
http://www.wikidata.org/entity/Q1811224,Ari,50
http://www.wikidata.org/entity/Q2591221,Arabela,50
http://www.wikidata.org/entity/Q7403694,Salas,50
http://www.wikidata.org/entity/Q27963,Naukan Yupik,50
http://www.wikidata.org/entity/Q35501,Old Prussian,50
http://www.wikidata.org/entity/Q35785,Macanese Patois,50
http://www.wikidata.org/entity/Q56314,Pite Sami,50
http://www.wikidata.org/entity/Q56545,Southern Yukaghir,50
http://www.wikidata.org/entity/Q56804,Baram language,50
http://www.wikidata.org/entity/Q33928,Orok,47
http://www.wikidata.org/entity/Q4975277,Broome Pearling Lugger Pidgin,45
http://www.wikidata.org/entity/Q33125,Chulym,44
http://www.wikidata.org/entity/Q29942,Enets language,43
http://www.wikidata.org/entity/Q27782,Deg Xinag,40
http://www.wikidata.org/entity/Q28213,Alyutor,40
http://www.wikidata.org/entity/Q56319,Tundra Yukaghir,40
http://www.wikidata.org/entity/Q2669184,Iquito,35
http://www.wikidata.org/entity/Q36331,Pacaraos Quechua,35
http://www.wikidata.org/entity/Q7129017,Pam,30
http://www.wikidata.org/entity/Q8048030,Yamdena,30
http://www.wikidata.org/entity/Q8050479,Yawuru,30
http://www.wikidata.org/entity/Q12626835,Ami,30
http://www.wikidata.org/entity/Q33655,Nigerian Pidgin,30
http://www.wikidata.org/entity/Q35091,Awakatek,27
http://www.wikidata.org/entity/Q18650060,Manda,25
http://www.wikidata.org/entity/Q56314,Pite Sami,25
http://www.wikidata.org/entity/Q2591193,Laragiya language,23
http://www.wikidata.org/entity/Q197936,Abenaki,20
http://www.wikidata.org/entity/Q6773014,Marrithiyel language,20
http://www.wikidata.org/entity/Q7682454,Tandia,20
http://www.wikidata.org/entity/Q10577274,Maridjabin,20
http://www.wikidata.org/entity/Q10577273,Maridan,20
http://www.wikidata.org/entity/Q10577501,Mariyedi,20
http://www.wikidata.org/entity/Q12175,Manx,20
http://www.wikidata.org/entity/Q33638,Manchu,20
http://www.wikidata.org/entity/Q34198,Washo,20
http://www.wikidata.org/entity/Q56415,Ume Sami,20
http://www.wikidata.org/entity/Q28272,Hän,19
http://www.wikidata.org/entity/Q6772792,Marranj,15
http://www.wikidata.org/entity/Q6773014,Marrithiyel language,15
http://www.wikidata.org/entity/Q10577424,Marimanindji,15
http://www.wikidata.org/entity/Q28272,Hän,14
http://www.wikidata.org/entity/Q1288440,Karuk,12
http://www.wikidata.org/entity/Q2147917,Alawa,12
http://www.wikidata.org/entity/Q28272,Hän,12
http://www.wikidata.org/entity/Q56544,Kawésqar language,12
http://www.wikidata.org/entity/Q4261493,Liki,11
http://www.wikidata.org/entity/Q6583617,Sa'och,10
http://www.wikidata.org/entity/Q7021846,Ngadjunmaya,10
http://www.wikidata.org/entity/Q12952505,Hulung,10
http://www.wikidata.org/entity/Q61951665,Yan-nhaŋu Sign Language,10
http://www.wikidata.org/entity/Q63259736,Latundê language,10
http://www.wikidata.org/entity/Q27969,Ainu,10
http://www.wikidata.org/entity/Q28272,Hän,10
http://www.wikidata.org/entity/Q56539,Arikara,10
http://www.wikidata.org/entity/Q56628,Gros Ventre,10
http://www.wikidata.org/entity/Q10577443,Maringarr,8
http://www.wikidata.org/entity/Q28058,Hupa,8
http://www.wikidata.org/entity/Q33650,Oroch,8
http://www.wikidata.org/entity/Q33630,Kusunda,7
http://www.wikidata.org/entity/Q8050479,Yawuru,6
http://www.wikidata.org/entity/Q8828608,Bacanese Malay,6
http://www.wikidata.org/entity/Q7021846,Ngadjunmaya,5
http://www.wikidata.org/entity/Q7959489,Wagaydy language,5
http://www.wikidata.org/entity/Q33283,Hinuq,5
http://www.wikidata.org/entity/Q323325,Ayapa Zoque,4
http://www.wikidata.org/entity/Q2106984,Tanema,4
http://www.wikidata.org/entity/Q6873793,Mirning language,4
http://www.wikidata.org/entity/Q7110494,Ouma,4
http://www.wikidata.org/entity/Q2618974,Nǁng,3
http://www.wikidata.org/entity/Q10577823,Marti Ke,3
http://www.wikidata.org/entity/Q33028,Badeshi,3
http://www.wikidata.org/entity/Q5565906,Giyug,2
http://www.wikidata.org/entity/Q28064,Tagish,2
http://www.wikidata.org/entity/Q56311,Yugh,2
http://www.wikidata.org/entity/Q531826,Yaghan,1
http://www.wikidata.org/entity/Q1957508,Taushiro,1
http://www.wikidata.org/entity/Q5072718,Chaná,1
http://www.wikidata.org/entity/Q28064,Tagish,1
http://www.wikidata.org/entity/Q56311,Yugh,1
http://www.wikidata.org/entity/Q205979,Sogdian,0
http://www.wikidata.org/entity/Q837985,Middle High German,0
http://www.wikidata.org/entity/Q856383,Pictish,0
http://www.wikidata.org/entity/Q1472196,Early Modern English,0
http://www.wikidata.org/entity/Q1785111,Mohawk Dutch,0
http://www.wikidata.org/entity/Q1815830,Negerhollands,0
http://www.wikidata.org/entity/Q1957612,Omurano,0
http://www.wikidata.org/entity/Q2069475,Pentlatch,0
http://www.wikidata.org/entity/Q2472016,Cayuse,0
http://www.wikidata.org/entity/Q2522153,Skepi Creole Dutch,0
http://www.wikidata.org/entity/Q2591251,Ngurmbur,0
http://www.wikidata.org/entity/Q2669569,Jiwarli dialect,0
http://www.wikidata.org/entity/Q2846171,Andoa,0
http://www.wikidata.org/entity/Q2919121,Aka-Jeru,0
http://www.wikidata.org/entity/Q2933175,Cahuarano,0
http://www.wikidata.org/entity/Q2980392,Umbugarla,0
http://www.wikidata.org/entity/Q3307204,Chicomuceltec,0
http://www.wikidata.org/entity/Q3360016,Amurdag language,0
http://www.wikidata.org/entity/Q3391031,Plains Miwok,0
http://www.wikidata.org/entity/Q3409318,Aushiri,0
http://www.wikidata.org/entity/Q3433680,Aka-Kora,0
http://www.wikidata.org/entity/Q3437292,Zhang-Zhung,0
http://www.wikidata.org/entity/Q3516641,Chuvan language,0
http://www.wikidata.org/entity/Q3915783,Nyawaygi,0
http://www.wikidata.org/entity/Q5565906,Giyug,0
http://www.wikidata.org/entity/Q6432560,Koropó,0
http://www.wikidata.org/entity/Q6693295,Lower Aranda dialect,0
http://www.wikidata.org/entity/Q6867836,Minkin,0
http://www.wikidata.org/entity/Q7110494,Ouma,0
http://www.wikidata.org/entity/Q7144304,Pataxó language,0
http://www.wikidata.org/entity/Q7969971,Warray language,0
http://www.wikidata.org/entity/Q7970854,Warrungu,0
http://www.wikidata.org/entity/Q11252539,Abipón,0
http://www.wikidata.org/entity/Q16960599,Dhungaloo language,0
http://www.wikidata.org/entity/Q397,Latin,0
http://www.wikidata.org/entity/Q10206,Záparo,0
http://www.wikidata.org/entity/Q12175,Manx,0
http://www.wikidata.org/entity/Q20824,Mattole,0
http://www.wikidata.org/entity/Q20832,Wailaki,0
http://www.wikidata.org/entity/Q25289,Cornish,0
http://www.wikidata.org/entity/Q25953,Parthian,0
http://www.wikidata.org/entity/Q27480,Eyak,0
http://www.wikidata.org/entity/Q28064,Tagish,0
http://www.wikidata.org/entity/Q29572,Avestan,0
http://www.wikidata.org/entity/Q32063,Middle Persian,0
http://www.wikidata.org/entity/Q33138,Khwarezmian,0
http://www.wikidata.org/entity/Q33404,Klallam,0
http://www.wikidata.org/entity/Q33698,Livonian,0
http://www.wikidata.org/entity/Q34163,Kott,0
http://www.wikidata.org/entity/Q34685,Yurok,0
http://www.wikidata.org/entity/Q35215,Berbice Creole Dutch,0
http://www.wikidata.org/entity/Q35218,Old High German,0
http://www.wikidata.org/entity/Q35329,Elymian,0
http://www.wikidata.org/entity/Q35361,Aka-Bo,0
http://www.wikidata.org/entity/Q35499,Old Church Slavonic,0
http://www.wikidata.org/entity/Q35677,Gaagudju language,0
http://www.wikidata.org/entity/Q35726,Etruscan,0
http://www.wikidata.org/entity/Q35857,Curonian,0
http://www.wikidata.org/entity/Q35965,Cumbric,0
http://www.wikidata.org/entity/Q35974,Ancient Macedonian,0
http://www.wikidata.org/entity/Q35972,Lombardic,0
http://www.wikidata.org/entity/Q35991,Kamassian language,0
http://www.wikidata.org/entity/Q36435,Pazeh language,0
http://www.wikidata.org/entity/Q36689,Raetic,0
http://www.wikidata.org/entity/Q36727,Pali,0
http://www.wikidata.org/entity/Q36937,Wiyot,0
http://www.wikidata.org/entity/Q36994,Zarphatic,0
http://www.wikidata.org/entity/Q47631,Semigallian,0
http://www.wikidata.org/entity/Q56311,Yugh,0
http://www.wikidata.org/entity/Q56513,Wichita,0
http://www.wikidata.org/entity/Q56627,Kitsai,0
http://www.wikidata.org/entity/Q56751,Pawnee,0
